Aadhar No.,Name,Age,Phone No.,Education,VPN Usage (hours per week),SIM Card Changes,Trading Accounts,Recharge Frequency,Dependents,Streaming Services,Payment Delay of Streaming Services (per year),Family Defaulters,Smart Cards,Medical Bills,Default in GST filing (per quarter),Antivirus Subscriptions,Shopping Behavior (returns per month),Utility Bills (per month),Registered Vehicles,Registered Vehicles Challan (per year),Certificates,Licenses,Insurances,FDs Dissolved,International Transactions,Public Memberships,Reviews received,Pet Bills (per year),Accounts,UPI Failures,Gender_Female,Gender_Male,City_TIER-I,City_TIER-II,City_TIER-III,City_VILLAGE,Occupation_Agriculturalists (Farmers),Occupation_Business Owners/Entrepreneurs,Occupation_Freelancers/Consultants,"Occupation_Government Employees (Civil Services, Defense, Police)",Occupation_Homemakers,Occupation_Laborers/Skilled Workers,Occupation_Retired/Pensioners,Occupation_Salaried/Employed (Private/Public Sector),"Occupation_Self-employed Professionals (Doctors, Lawyers, Chartered Accountants)",Occupation_Students,Occupation_Unemployed/Jobseekers,Partner_Currently Married,Partner_Divorced,Partner_Never Married,Partner_Widowed,Betting Apps_No,Betting Apps_Yes,TrueCaller Flag_Blue,TrueCaller Flag_Golden,TrueCaller Flag_Red,Sentiment on Social Media_Negative,Sentiment on Social Media_Neutral,Sentiment on Social Media_Positive,Sentiment on Social Media_Strongly Negative,Sentiment on Social Media_Strongly Positive
254977844506,Shravya Char,40.0,03966009867,0,5.13,2.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,11055.5,1.0,0.0,1.0,15530.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3,15469.3,1.0,18.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
400945176086,Anmol Balan,62.0,+913303490257,0,8.42,1.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,14149.4,1.0,1.0,0.0,12491.0,0.0,1.0,0.0,1.0,0.0,1.0,16.0,1.0,4,49682.4,1.0,15.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
187639101804,Gagan Bhargava,27.0,8193901540,0,1.27,0.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,14261.2,1.0,1.0,0.0,12660.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,4,45661.3,6.0,16.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
596980143546,Mitali Gara,21.0,09595197539,2,10.66,1.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,5806.7,0.0,1.0,1.0,6807.0,1.0,1.0,1.0,0.0,2.0,0.0,13.0,0.0,3,11086.4,4.0,53.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
563303658983,Chaaya Sengupta,46.0,09094158631,2,8.33,1.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,10340.1,0.0,2.0,1.0,10476.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,4,61856.1,1.0,14.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
334182138111,Chandran Korpal,30.0,07906224813,0,14.5,1.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,5507.9,1.0,1.0,2.0,6230.0,0.0,1.0,1.0,0.0,1.0,1.0,16.0,0.0,4,79209.3,2.0,26.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
302977780278,Abha Grewal,48.0,8727651140,0,3.36,0.0,2.0,2.0,4.0,5.0,1.0,3.0,2.0,17357.8,1.0,2.0,1.0,8811.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,4,28141.1,1.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
159401756049,Brijesh Badami,43.0,7310652677,0,10.55,2.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,4449.7,0.0,0.0,1.0,7379.0,0.0,1.0,1.0,1.0,1.0,0.0,27.0,0.0,4,37696.9,1.0,19.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
572023957025,Tara Sangha,56.0,+919171043410,0,6.09,0.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,4811.0,1.0,1.0,0.0,22638.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0,72175.9,2.0,32.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
429652381011,Karan Tiwari,35.0,04792317611,0,6.86,1.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,10854.3,1.0,1.0,1.0,14678.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,3,25633.7,3.0,27.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
315455029883,Ridhi Vasa,42.0,2448156426,0,6.6,1.0,1.0,2.0,7.0,3.0,6.0,3.0,4.0,10983.1,1.0,1.0,0.0,13202.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,4,33254.1,4.0,28.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
630081002817,Rudra Sandhu,36.0,4591511613,2,6.7,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2416.8,0.0,0.0,1.0,17458.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,1011.4,4.0,41.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
690452774014,Bina Varkey,41.0,7195514623,0,7.43,3.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,14190.7,0.0,1.0,0.0,28498.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,4,30536.0,3.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
961951963645,Jack Kalla,36.0,01893276652,1,1.14,0.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,8365.9,2.0,1.0,1.0,20131.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,4,25776.2,0.0,36.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
579733630985,Yahvi Parsa,28.0,+910744014366,0,12.15,1.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,5838.2,1.0,1.0,0.0,5192.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,3,17405.4,1.0,33.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
730041214230,Aadhya Sanghvi,37.0,0246664502,0,12.79,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,9079.4,0.0,1.0,2.0,5838.0,1.0,0.0,0.0,1.0,2.0,1.0,7.0,0.0,0,23835.6,2.0,43.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
714222978844,Faqid Toor,38.0,3319472352,0,1.83,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,4971.0,0.0,1.0,1.0,11796.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,3,17822.0,2.0,32.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
317313012796,Chakradhar Sridhar,48.0,1963142918,2,11.1,2.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,9326.2,0.0,1.0,0.0,10356.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1,59795.6,4.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
894903135641,Falan Ramachandran,45.0,6212439081,0,2.72,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,9179.9,1.0,0.0,1.0,8554.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3,6858.4,2.0,22.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
738524036863,Unni Guha,42.0,+914831915942,1,11.54,1.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,20661.4,1.0,1.0,1.0,11113.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,4,17979.2,3.0,17.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
261561690458,Bhanumati Parikh,25.0,02998726071,0,9.24,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,9339.9,0.0,0.0,0.0,4550.0,1.0,0.0,1.0,1.0,2.0,1.0,7.0,0.0,3,23106.8,2.0,18.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
831534861134,Ansh Savant,44.0,02851329097,0,6.15,2.0,1.0,2.0,3.0,3.0,2.0,6.0,2.0,8472.5,1.0,1.0,1.0,8347.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0,40787.1,1.0,25.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
907191725729,William Sastry,37.0,3884958343,1,9.25,1.0,1.0,2.0,4.0,3.0,0.0,2.0,1.0,15638.0,0.0,1.0,1.0,10547.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,4,10096.2,2.0,8.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
906323069585,Chaman Tailor,52.0,2779134509,0,8.18,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,9938.2,1.0,0.0,0.0,11212.0,1.0,0.0,0.0,1.0,2.0,1.0,11.0,0.0,4,28571.3,3.0,49.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
114244324718,Yatan Dhawan,54.0,01676456879,2,9.48,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,5180.8,1.0,2.0,0.0,19215.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,3,61483.9,2.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
646094296641,Mitali Prasad,22.0,06786340582,1,7.87,2.0,1.0,1.0,5.0,3.0,3.0,0.0,2.0,10756.5,1.0,1.0,1.0,10323.0,0.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,0,82958.3,2.0,8.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
451604496999,Upadhriti Bawa,48.0,4683227359,0,11.06,0.0,2.0,0.0,4.0,2.0,1.0,1.0,3.0,12580.8,1.0,1.0,0.0,2519.0,0.0,1.0,1.0,1.0,1.0,1.0,17.0,0.0,4,76368.9,5.0,37.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
968071331612,Warhi Chad,21.0,05534010998,0,2.01,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,6788.8,1.0,1.0,0.0,7026.0,0.0,0.0,1.0,1.0,3.0,1.0,17.0,0.0,4,39106.1,3.0,39.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
842900390633,Ojasvi Lad,33.0,09907370743,1,6.56,2.0,1.0,2.0,3.0,3.0,4.0,5.0,3.0,11706.7,1.0,0.0,0.0,13642.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3,39796.5,2.0,12.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
389508226161,Yachana Savant,38.0,00029809655,0,8.7,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,12682.2,0.0,0.0,1.0,23485.0,0.0,1.0,1.0,1.0,1.0,0.0,20.0,0.0,4,9054.7,3.0,27.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
892510336287,Bhavini Goda,26.0,1685163577,0,8.99,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6083.4,0.0,1.0,1.0,7748.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,3,9288.7,3.0,33.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
796324653224,Abeer Virk,45.0,7918836164,0,4.47,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2879.7,1.0,0.0,1.0,10312.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,4,37406.9,1.0,33.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
802009521109,Manya Kapur,19.0,8216119958,1,2.77,2.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,3114.9,1.0,0.0,0.0,5851.0,0.0,0.0,1.0,0.0,1.0,1.0,41.0,0.0,0,1300.3,3.0,9.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
739818948123,Aradhana Deshmukh,27.0,7810830007,0,1.14,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3724.1,1.0,2.0,1.0,13799.0,0.0,0.0,0.0,2.0,1.0,0.0,26.0,0.0,4,56035.0,0.0,35.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
139073233305,Wridesh Subramanian,40.0,+914227690362,1,7.26,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,16054.0,0.0,1.0,1.0,3826.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,3,36639.8,0.0,47.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
916982763882,Anusha Mahal,44.0,+913278855749,0,6.41,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,12752.6,2.0,1.0,1.0,6570.0,0.0,1.0,1.0,1.0,0.0,1.0,24.0,0.0,4,37665.7,7.0,38.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
310363340598,Lakshmi Dhawan,53.0,07730236031,0,8.78,2.0,0.0,1.0,5.0,2.0,1.0,2.0,3.0,16052.2,0.0,0.0,1.0,7156.0,1.0,0.0,0.0,2.0,0.0,0.0,37.0,0.0,3,54104.2,0.0,25.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
866308821339,Jagvi Barad,44.0,7551739920,1,7.62,2.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,9196.349999999999,0.0,1.0,1.0,6524.0,0.0,0.0,1.0,2.0,0.0,0.0,14.0,0.0,2,40978.6,1.0,27.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
952748947085,Ekbal Sundaram,42.0,7188874944,0,7.07,2.0,4.0,1.0,3.0,4.0,0.0,1.0,1.0,10879.7,1.0,0.0,1.0,9675.0,0.0,1.0,0.0,1.0,3.0,0.0,22.0,0.0,2,75189.5,2.0,28.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
757843394769,Tarak Dara,34.0,1140731919,0,12.09,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,8065.4,1.0,1.0,2.0,6284.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3,24542.5,4.0,49.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
337844794400,Inaya Sagar,18.0,8326704569,1,9.33,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,5987.6,0.0,0.0,1.0,8315.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,4,42118.8,4.0,43.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
329128282767,Osha Kala,25.0,08654722303,0,9.59,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,5458.8,0.0,0.0,0.0,11342.0,0.0,0.0,1.0,2.0,2.0,0.0,10.0,0.0,4,36997.1,2.0,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
310248857783,Ganga Kapur,38.0,8705676802,2,6.94,2.0,1.0,0.0,3.0,4.0,5.0,2.0,3.0,15438.6,0.0,1.0,0.0,6277.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,3,55028.8,4.0,24.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
847202953082,Samaksh Kurian,43.0,02331227808,0,11.11,1.0,1.0,1.0,2.0,5.0,0.0,3.0,3.0,13447.4,1.0,1.0,1.0,3444.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,3,12063.1,1.0,24.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
503788648868,Advaith Tiwari,35.0,00344480773,2,4.21,3.0,0.0,1.0,5.0,3.0,2.0,4.0,2.0,2398.3,0.0,0.0,2.0,5135.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,4,46690.5,3.0,35.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
502927114228,Bina Palla,44.0,+916535968568,1,7.15,2.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,4859.7,0.0,1.0,0.0,9108.0,1.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,3,35812.9,2.0,29.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
430782022769,Akshay Pall,38.0,+915268667656,2,2.06,1.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,8846.2,1.0,1.0,2.0,6644.0,1.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,3,13367.7,1.0,23.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
438858552621,Arjun Rastogi,23.0,+910930374006,1,3.6,1.0,3.0,2.0,0.0,2.0,2.0,1.0,4.0,10666.0,2.0,1.0,1.0,4587.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,3,27034.7,3.0,10.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
999804604382,Lakshit Loyal,28.0,4840313383,0,2.93,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,7740.5,0.0,1.0,1.0,8593.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,3,16670.5,4.0,13.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
236870979070,Unni Magar,49.0,+918428517756,2,7.54,0.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,11928.0,1.0,2.0,1.0,10007.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,3,50675.2,2.0,36.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
648464390876,Mitali Narula,44.0,8469181654,0,10.15,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,7001.0,1.0,1.0,0.0,13212.0,1.0,1.0,1.0,1.0,3.0,0.0,19.0,0.0,3,4945.5,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
552930060380,Wahab Purohit,52.0,0524579517,2,6.22,1.0,1.0,0.0,2.0,4.0,3.0,3.0,2.0,10557.0,1.0,1.0,1.0,17143.0,0.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,4,51388.9,2.0,20.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
488309654588,Keya Mani,25.0,5276165532,1,1.37,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,13655.3,1.0,1.0,1.0,14222.0,0.0,1.0,1.0,1.0,2.0,0.0,8.0,0.0,3,31857.7,5.0,32.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
570481313350,Netra Sarkar,62.0,02651976212,2,10.26,2.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,6992.4,0.0,1.0,1.0,14045.0,0.0,1.0,1.0,1.0,2.0,1.0,8.0,0.0,3,6519.7,3.0,25.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
468358218642,Ojasvi Khatri,28.0,00570591787,0,4.98,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,256.1,1.0,1.0,1.0,9709.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4,12884.6,3.0,20.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
603266288191,Nikita Kala,19.0,02833238356,1,10.44,3.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,7658.9,0.0,1.0,1.0,19006.0,0.0,0.0,1.0,1.0,2.0,1.0,15.0,0.0,3,18685.0,3.0,58.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
509861786750,Vidhi Kakar,64.0,01191820604,0,0.47,1.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,4871.8,1.0,0.0,2.0,6365.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3,65199.9,1.0,39.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
706350147672,Chanchal Balan,31.0,6823011348,0,6.22,0.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,11277.5,0.0,0.0,1.0,11843.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,4,64363.0,3.0,16.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
278648700003,Oviya Pillay,42.0,5128783481,2,9.33,1.0,1.0,1.0,4.0,4.0,2.0,0.0,4.0,2527.2,1.0,1.0,1.0,5078.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,3,16243.5,2.0,43.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
579072518670,Vansha Chaudhry,27.0,06397090355,1,12.58,2.0,1.0,0.0,5.0,0.0,4.0,2.0,3.0,10085.7,2.0,1.0,0.0,8902.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,3,40575.8,2.0,64.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
410876447317,Sudiksha Bera,40.0,6501772733,0,10.82,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,10759.3,0.0,0.0,1.0,3607.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,4,37044.4,1.0,23.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
825184146528,Omkaar Soman,52.0,6911318833,0,7.62,1.0,0.0,1.0,2.0,3.0,2.0,5.0,2.0,8556.6,0.0,1.0,1.0,9027.0,0.0,0.0,0.0,2.0,4.0,1.0,13.0,0.0,4,11623.9,3.0,23.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
850281612059,Indali Malhotra,32.0,+917838164537,0,10.39,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,14733.5,1.0,1.0,1.0,13311.0,1.0,0.0,1.0,2.0,1.0,1.0,15.0,0.0,3,36146.0,1.0,10.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
797663722956,Radhika Choudhary,42.0,01801374258,0,8.48,1.0,0.0,2.0,1.0,1.0,0.0,5.0,3.0,5669.8,0.0,0.0,0.0,9293.0,0.0,1.0,0.0,1.0,2.0,1.0,11.0,0.0,3,8474.7,3.0,39.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
870015688427,Fariq Chaudhary,28.0,07142275410,1,11.63,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,12246.4,0.0,2.0,2.0,21628.0,0.0,1.0,1.0,1.0,3.0,1.0,15.0,0.0,3,23565.6,4.0,24.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
211054957650,Siya Munshi,41.0,08542066712,0,11.05,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,7260.7,0.0,1.0,0.0,11629.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,3,16057.9,2.0,18.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
198764333002,Anika Loke,32.0,+914854209860,0,15.94,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2501.1,0.0,1.0,1.0,20480.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,4,49624.5,2.0,28.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
194935149836,Yamini Kurian,28.0,8389392428,1,3.4,1.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,725.9,1.0,2.0,1.0,12940.0,0.0,1.0,1.0,1.0,0.0,0.0,21.0,0.0,4,42381.2,3.0,14.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
119969985565,Gagan Deshmukh,32.0,3629382887,2,6.52,1.0,0.0,2.0,4.0,3.0,1.0,3.0,3.0,14060.3,1.0,1.0,0.0,8743.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,4,17158.4,4.0,15.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
